sep=,
Epoch,Training Error,Validation Error
650,0.027582,0.029465
651,0.027548,0.029789
652,0.027538,0.029423
653,0.027493,0.029743
654,0.027484,0.029386
655,0.027443,0.029704
656,0.027437,0.029352
657,0.027400,0.029671
658,0.027397,0.029323
659,0.027362,0.029646
660,0.027362,0.029297
661,0.027331,0.029475
662,0.027200,0.029192
663,0.027177,0.029458
664,0.027173,0.029170
665,0.027151,0.029447
666,0.027150,0.029151
667,0.027131,0.029442
668,0.027134,0.029136
669,0.027116,0.029432
670,0.027113,0.029111
671,0.027085,0.029413
672,0.027084,0.029089
673,0.027059,0.029400
674,0.027062,0.029071
675,0.027039,0.029380
676,0.027032,0.029039
677,0.026998,0.029350
678,0.026994,0.029011
679,0.026963,0.029326
680,0.026962,0.028987
681,0.026933,0.029308
682,0.026935,0.028966
683,0.026909,0.029282
684,0.026901,0.028931
685,0.026863,0.029245
686,0.026857,0.028900
687,0.026823,0.029214
688,0.026819,0.028872
689,0.026788,0.029189
690,0.026786,0.028848
691,0.026758,0.029171
692,0.026759,0.028826
693,0.026732,0.029143
694,0.026724,0.028791
695,0.026686,0.029104
696,0.026679,0.028760
697,0.026645,0.029072
698,0.026640,0.028731
699,0.026609,0.029046
700,0.026607,0.028706
701,0.026578,0.029025
702,0.026578,0.028684
703,0.026551,0.028996
704,0.026542,0.028648
705,0.026505,0.028956
706,0.026496,0.028616
707,0.026463,0.028923
708,0.026457,0.028587
709,0.026426,0.028895
710,0.026422,0.028561
711,0.026393,0.028873
712,0.026392,0.028538
713,0.026366,0.028718
714,0.026248,0.028446
715,0.026228,0.028702
716,0.026223,0.028426
717,0.026205,0.028692
718,0.026203,0.028408
719,0.026187,0.028686
720,0.026188,0.028393
721,0.026173,0.028675
722,0.026167,0.028369
723,0.026143,0.028656
724,0.026140,0.028348
725,0.026118,0.028641
726,0.026118,0.028329
727,0.026097,0.028632
728,0.026100,0.028313
729,0.026081,0.028615
730,0.026075,0.028285
731,0.026046,0.028589
732,0.026042,0.028260
733,0.026015,0.028567
734,0.026014,0.028238
735,0.025989,0.028551
736,0.025990,0.028218
737,0.025967,0.028525
738,0.025959,0.028186
739,0.025925,0.028490
740,0.025918,0.028156
741,0.025887,0.028459
742,0.025883,0.028129
743,0.025854,0.028434
744,0.025851,0.028105
745,0.025825,0.028413
746,0.025824,0.028083
747,0.025799,0.028397
748,0.025801,0.028064
749,0.025778,0.028372
750,0.025771,0.028033
