sep=,
Epoch,Training Error,Validation Error
405,0.047933,0.047239
406,0.047874,0.046628
407,0.047802,0.047124
408,0.047760,0.046547
409,0.047707,0.047048
410,0.047682,0.046493
411,0.047646,0.047010
412,0.047637,0.046465
413,0.047617,0.047007
414,0.047626,0.046465
415,0.047622,0.047003
416,0.047613,0.046432
417,0.047587,0.046991
418,0.047594,0.046425
419,0.047584,0.046973
420,0.047570,0.046381
421,0.047534,0.046944
422,0.047535,0.046361
423,0.047515,0.046906
424,0.047493,0.046301
425,0.047446,0.046856
426,0.047438,0.046265
427,0.047407,0.046840
428,0.047416,0.046256
429,0.047400,0.046815
430,0.047385,0.046204
431,0.047341,0.046774
432,0.047340,0.046176
433,0.047311,0.046769
434,0.047328,0.046175
435,0.047313,0.046751
436,0.047305,0.046127
437,0.047259,0.046715
438,0.047264,0.046102
439,0.047233,0.046219
440,0.046800,0.045706
441,0.046750,0.046154
442,0.046731,0.045667
443,0.046705,0.046131
444,0.046701,0.045649
445,0.046688,0.046138
446,0.046698,0.045653
447,0.046698,0.046143
448,0.046694,0.045604
449,0.046642,0.046068
450,0.046617,0.045549
451,0.046579,0.046021
452,0.046566,0.045514
453,0.046540,0.046002
454,0.046541,0.045499
455,0.046526,0.045977
456,0.046510,0.045454
457,0.046474,0.045941
458,0.046469,0.045427
459,0.046446,0.045933
460,0.046454,0.045421
461,0.046443,0.045918
462,0.046432,0.045381
463,0.046398,0.045889
464,0.046399,0.045360
465,0.046376,0.045851
466,0.046356,0.045303
467,0.046310,0.045798
468,0.046300,0.045265
469,0.046266,0.045773
470,0.046269,0.045247
471,0.046247,0.045737
472,0.046229,0.045192
473,0.046183,0.045686
474,0.046175,0.045155
475,0.046141,0.045662
476,0.046145,0.045137
477,0.046122,0.045626
478,0.046105,0.045082
479,0.046058,0.045575
480,0.046051,0.045045
481,0.046016,0.045550
482,0.046021,0.045027
483,0.045996,0.045513
484,0.045980,0.044971
485,0.045931,0.045461
486,0.045924,0.044933
487,0.045887,0.045433
488,0.045891,0.044912
489,0.045865,0.045393
490,0.045847,0.044855
491,0.045797,0.045338
492,0.045789,0.044815
493,0.045751,0.045307
494,0.045753,0.044792
495,0.045725,0.044929
496,0.045403,0.044503
497,0.045362,0.044875
498,0.045345,0.044466
499,0.045319,0.044846
500,0.045311,0.044442
501,0.045293,0.044837
502,0.045293,0.044432
503,0.045284,0.044824
504,0.045273,0.044402
505,0.045249,0.044803
506,0.045246,0.044384
507,0.045230,0.044802
508,0.045237,0.044380
509,0.045229,0.044796
510,0.045223,0.044352
511,0.045198,0.044779
512,0.045200,0.044338
513,0.045184,0.044754
514,0.045170,0.044297
515,0.045135,0.044717
516,0.045128,0.044268
517,0.045102,0.044698
518,0.045103,0.044252
519,0.045085,0.044669
520,0.045070,0.044208
521,0.045032,0.044627
522,0.045024,0.044176
523,0.044995,0.044602
524,0.044995,0.044156
525,0.044973,0.044568
526,0.044956,0.044108
527,0.044915,0.044519
528,0.044905,0.044072
529,0.044872,0.044488
530,0.044869,0.044047
531,0.044844,0.044474
532,0.044849,0.044034
533,0.044831,0.044449
534,0.044819,0.043993
535,0.044782,0.044410
536,0.044776,0.043963
537,0.044747,0.044388
538,0.044749,0.043945
539,0.044726,0.044354
540,0.044711,0.043898
541,0.044669,0.044306
542,0.044660,0.043862
543,0.044626,0.044273
544,0.044624,0.043836
545,0.044597,0.044257
546,0.044602,0.043822
547,0.044582,0.043967
548,0.044336,0.043605
549,0.044302,0.043924
550,0.044289,0.043574
551,0.044264,0.043897
552,0.044257,0.043550
553,0.044237,0.043882
554,0.044235,0.043535
555,0.044221,0.043880
556,0.044226,0.043529
557,0.044217,0.043873
558,0.044211,0.043505
559,0.044190,0.043857
560,0.044189,0.043489
561,0.044173,0.043854
562,0.044179,0.043483
563,0.044169,0.043844
564,0.044163,0.043456
565,0.044137,0.043823
566,0.044137,0.043438
567,0.044116,0.043815
568,0.044122,0.043428
569,0.044108,0.043797
570,0.044100,0.043396
571,0.044069,0.043767
572,0.044066,0.043371
573,0.044040,0.043749
574,0.044043,0.043356
575,0.044023,0.043721
576,0.044011,0.043316
577,0.043975,0.043680
578,0.043967,0.043284
579,0.043937,0.043651
580,0.043935,0.043261
581,0.043909,0.043634
582,0.043913,0.043246
583,0.043893,0.043607
584,0.043882,0.043206
585,0.043845,0.043566
586,0.043838,0.043175
587,0.043808,0.043537
588,0.043806,0.043152
589,0.043780,0.043305
590,0.043595,0.042995
591,0.043576,0.043291
592,0.043574,0.042982
593,0.043561,0.043290
594,0.043565,0.042975
595,0.043556,0.043282
596,0.043551,0.042953
597,0.043531,0.043266
598,0.043530,0.042937
599,0.043514,0.043261
600,0.043518,0.042929
601,0.043506,0.043248
602,0.043499,0.042902
603,0.043475,0.043225
604,0.043472,0.042882
605,0.043451,0.043212
606,0.043454,0.042869
607,0.043437,0.043189
608,0.043427,0.042836
609,0.043397,0.043156
610,0.043391,0.042809
611,0.043366,0.043133
612,0.043364,0.042789
613,0.043342,0.043119
614,0.043345,0.042776
615,0.043328,0.043096
616,0.043318,0.042742
617,0.043287,0.043061
618,0.043281,0.042715
619,0.043254,0.043036
620,0.043252,0.042694
621,0.043230,0.043021
622,0.043232,0.042679
623,0.043213,0.042996
624,0.043203,0.042645
625,0.043171,0.042959
626,0.043164,0.042616
627,0.043137,0.042932
628,0.043133,0.042594
629,0.043110,0.042737
630,0.042958,0.042467
631,0.042940,0.042722
632,0.042937,0.042452
633,0.042923,0.042716
634,0.042924,0.042441
635,0.042914,0.042704
636,0.042906,0.042419
637,0.042887,0.042685
638,0.042883,0.042401
639,0.042866,0.042673
640,0.042866,0.042387
641,0.042852,0.042669
642,0.042855,0.042379
643,0.042845,0.042659
644,0.042839,0.042357
645,0.042818,0.042639
646,0.042816,0.042339
647,0.042798,0.042627
648,0.042799,0.042326
649,0.042784,0.042607
650,0.042775,0.042297
651,0.042749,0.042578
652,0.042743,0.042273
653,0.042720,0.042555
654,0.042717,0.042254
655,0.042697,0.042541
656,0.042698,0.042239
657,0.042681,0.042517
658,0.042671,0.042208
659,0.042643,0.042484
660,0.042636,0.042182
661,0.042612,0.042459
662,0.042607,0.042161
663,0.042586,0.042440
664,0.042584,0.042144
665,0.042566,0.042428
666,0.042568,0.042131
667,0.042553,0.042258
668,0.042415,0.042015
669,0.042394,0.042231
670,0.042384,0.041992
671,0.042366,0.042209
672,0.042358,0.041972
673,0.042343,0.042192
674,0.042337,0.041955
675,0.042323,0.042180
676,0.042321,0.041941
677,0.042309,0.042174
678,0.042309,0.041931
679,0.042299,0.042163
680,0.042293,0.041911
681,0.042275,0.042145
682,0.042271,0.041893
683,0.042255,0.042133
684,0.042254,0.041879
685,0.042240,0.042126
686,0.042242,0.041869
687,0.042230,0.042113
688,0.042224,0.041847
689,0.042204,0.042092
690,0.042200,0.041828
691,0.042182,0.042076
692,0.042180,0.041813
693,0.042165,0.042066
694,0.042166,0.041801
695,0.042152,0.042049
696,0.042145,0.041776
697,0.042122,0.042023
698,0.042117,0.041755
699,0.042096,0.042003
700,0.042093,0.041736
701,0.042075,0.041988
702,0.042075,0.041722
703,0.042059,0.041979
704,0.042061,0.041711
705,0.042048,0.041831
706,0.041929,0.041611
707,0.041909,0.041807
708,0.041901,0.041590
709,0.041884,0.041787
710,0.041878,0.041572
711,0.041862,0.041771
712,0.041858,0.041555
713,0.041844,0.041759
714,0.041842,0.041542
715,0.041830,0.041752
716,0.041829,0.041531
717,0.041819,0.041750
718,0.041822,0.041523
719,0.041813,0.041743
720,0.041810,0.041506
721,0.041793,0.041729
722,0.041792,0.041491
723,0.041778,0.041720
724,0.041779,0.041480
725,0.041766,0.041704
726,0.041760,0.041457
727,0.041739,0.041681
728,0.041734,0.041438
729,0.041715,0.041662
730,0.041712,0.041421
731,0.041695,0.041648
732,0.041694,0.041406
733,0.041679,0.041639
734,0.041681,0.041395
735,0.041667,0.041622
736,0.041661,0.041371
737,0.041639,0.041598
738,0.041634,0.041351
739,0.041615,0.041578
740,0.041612,0.041333
741,0.041594,0.041562
742,0.041593,0.041318
743,0.041577,0.041438
744,0.041482,0.041241
745,0.041469,0.041428
746,0.041467,0.041228
747,0.041455,0.041421
748,0.041455,0.041218
749,0.041446,0.041410
750,0.041441,0.041200
