sep=,
Epoch,Training Error,Validation Error
515,0.042726,0.045382
516,0.042701,0.044367
517,0.041906,0.044583
518,0.041851,0.044257
519,0.041791,0.044492
520,0.041756,0.044180
521,0.041714,0.044436
522,0.041699,0.044135
523,0.041676,0.044417
524,0.041682,0.044127
525,0.041680,0.044392
526,0.041659,0.044070
527,0.041627,0.044359
528,0.041627,0.044050
529,0.041617,0.044317
530,0.041586,0.043976
531,0.041541,0.044263
532,0.041532,0.043938
533,0.041510,0.044253
534,0.041525,0.043940
535,0.041526,0.044231
536,0.041505,0.043829
537,0.041407,0.044081
538,0.041349,0.043708
539,0.041276,0.043977
540,0.041241,0.043625
541,0.041190,0.043915
542,0.041179,0.043580
543,0.041150,0.043895
544,0.041161,0.043573
545,0.041155,0.043862
546,0.041129,0.043502
547,0.041083,0.043813
548,0.041081,0.043471
549,0.041058,0.043810
550,0.041082,0.043482
551,0.041083,0.043791
552,0.041065,0.043362
553,0.040954,0.043627
554,0.040893,0.043230
555,0.040809,0.043511
556,0.040773,0.043139
557,0.040713,0.043440
558,0.040700,0.043087
559,0.040664,0.043413
560,0.040675,0.043075
561,0.040661,0.043368
562,0.040631,0.042991
563,0.040573,0.043305
564,0.040566,0.042947
565,0.040532,0.043286
566,0.040550,0.042944
567,0.040540,0.042648
568,0.039868,0.042331
569,0.039824,0.042594
570,0.039816,0.042293
571,0.039790,0.042577
572,0.039800,0.042285
573,0.039793,0.042549
574,0.039774,0.042227
575,0.039735,0.042510
576,0.039735,0.042200
577,0.039714,0.042507
578,0.039735,0.042207
579,0.039735,0.042492
580,0.039722,0.042156
581,0.039685,0.042462
582,0.039693,0.042139
583,0.039676,0.042416
584,0.039647,0.042058
585,0.039590,0.042352
586,0.039581,0.042011
587,0.039545,0.042327
588,0.039558,0.041999
589,0.039542,0.042284
590,0.039515,0.041919
591,0.039457,0.042221
592,0.039451,0.041874
593,0.039414,0.042199
594,0.039430,0.041865
595,0.039414,0.042156
596,0.039388,0.041783
597,0.039327,0.042093
598,0.039322,0.041737
599,0.039284,0.042069
600,0.039301,0.041729
601,0.039283,0.042025
602,0.039256,0.041643
603,0.039192,0.041957
604,0.039187,0.041595
605,0.039144,0.041931
606,0.039161,0.041583
607,0.039140,0.041881
608,0.039111,0.041492
609,0.039042,0.041807
610,0.039035,0.041438
611,0.038988,0.041775
612,0.039003,0.041421
613,0.038978,0.041718
614,0.038945,0.041323
615,0.038871,0.041637
616,0.038861,0.041263
617,0.038809,0.041596
618,0.038820,0.041239
619,0.038790,0.040936
620,0.038115,0.040617
621,0.038060,0.040865
622,0.038044,0.040564
623,0.038006,0.040825
624,0.038004,0.040535
625,0.037981,0.040816
626,0.037996,0.040533
627,0.037989,0.040794
628,0.037974,0.040480
629,0.037935,0.040755
630,0.037936,0.040453
631,0.037912,0.040701
632,0.037880,0.040370
633,0.037823,0.040630
634,0.037807,0.040314
635,0.037766,0.040590
636,0.037766,0.040285
637,0.037740,0.040533
638,0.037707,0.040200
639,0.037647,0.040458
640,0.037630,0.040141
641,0.037587,0.040414
642,0.037585,0.040109
643,0.037557,0.040400
644,0.037572,0.040104
645,0.037560,0.040369
646,0.037541,0.040039
647,0.037492,0.040318
