sep=,
x1,x2,resut,ideal
-1.999195,-0.158666,-0.580511,-0.898206
-1.935729,-0.158666,-0.599097,-0.922414
-1.872262,-0.158666,-0.617802,-0.942908
-1.808796,-0.158666,-0.636551,-0.959605
-1.745329,-0.158666,-0.654801,-0.972437
-1.681863,-0.158666,-0.672278,-0.981355
-1.618396,-0.158666,-0.688653,-0.986320
-1.554930,-0.158666,-0.703925,-0.987315
-1.491463,-0.158666,-0.718090,-0.984333
-1.427997,-0.158666,-0.731134,-0.977388
-1.364530,-0.158666,-0.743032,-0.966508
-1.301064,-0.158666,-0.753746,-0.951735
-1.237597,-0.158666,-0.763227,-0.933131
-1.174131,-0.158666,-0.771407,-0.910768
-1.110664,-0.158666,-0.778203,-0.884739
-1.047198,-0.158666,-0.783505,-0.855147
-0.983731,-0.158666,-0.787179,-0.822112
-0.920265,-0.158666,-0.789057,-0.785766
-0.856798,-0.158666,-0.788928,-0.746257
-0.793331,-0.158666,-0.786524,-0.703742
-0.729865,-0.158666,-0.781509,-0.658394
-0.666398,-0.158666,-0.773451,-0.610394
-0.602932,-0.158666,-0.761787,-0.559937
-0.539465,-0.158666,-0.745777,-0.507225
-0.475999,-0.158666,-0.724422,-0.452471
-0.412532,-0.158666,-0.696347,-0.395894
-0.349066,-0.158666,-0.659591,-0.337724
-0.285599,-0.158666,-0.611258,-0.278194
-0.222133,-0.158666,-0.547277,-0.217543
-0.158666,-0.158666,-0.463191,-0.156017
-0.095200,-0.158666,-0.349505,-0.093862
-0.031733,-0.158666,-0.198009,-0.031329
0.031733,-0.158666,-0.027789,0.031329
0.095200,-0.158666,0.140022,0.093862
0.158666,-0.158666,0.276821,0.156017
0.222133,-0.158666,0.383339,0.217543
0.285599,-0.158666,0.469996,0.278194
0.349066,-0.158666,0.543293,0.337724
0.412532,-0.158666,0.605048,0.395894
0.475999,-0.158666,0.652313,0.452471
0.539465,-0.158666,0.688584,0.507225
0.602932,-0.158666,0.716476,0.559937
0.666398,-0.158666,0.737766,0.610394
0.729865,-0.158666,0.753703,0.658394
0.793331,-0.158666,0.765189,0.703742
0.856798,-0.158666,0.772893,0.746257
0.920265,-0.158666,0.777314,0.785766
0.983731,-0.158666,0.778828,0.822112
1.047198,-0.158666,0.777721,0.855147
1.110664,-0.158666,0.774208,0.884739
1.174131,-0.158666,0.768446,0.910768
1.237597,-0.158666,0.760548,0.933131
1.301064,-0.158666,0.750585,0.951735
1.364530,-0.158666,0.738597,0.966508
1.427997,-0.158666,0.724589,0.977388
1.491463,-0.158666,0.708538,0.984333
1.554930,-0.158666,0.690390,0.987315
1.618396,-0.158666,0.670060,0.986320
1.681863,-0.158666,0.648015,0.981355
1.745329,-0.158666,0.626123,0.972437
1.808796,-0.158666,0.604486,0.959605
1.872262,-0.158666,0.583053,0.942908
1.935729,-0.158666,0.561778,0.922414
1.999195,-0.158666,0.540622,0.898206
2.062662,-0.158666,0.519542,0.870381
2.126128,-0.158666,0.498505,0.839052
2.189595,-0.158666,0.477475,0.804344
2.253061,-0.158666,0.456420,0.766397
2.316528,-0.158666,0.435337,0.725364
2.379994,-0.158666,0.414560,0.681411
2.443461,-0.158666,0.394170,0.634713
2.506927,-0.158666,0.374143,0.585460
2.570394,-0.158666,0.354459,0.533850
2.633861,-0.158666,0.335098,0.480090
2.697327,-0.158666,0.316044,0.424396
2.760794,-0.158666,0.297279,0.366994
2.824260,-0.158666,0.278788,0.308114
2.887727,-0.158666,0.260558,0.247993
2.951193,-0.158666,0.242575,0.186874
3.014660,-0.158666,0.224826,0.125002
3.078126,-0.158666,0.207301,0.062627
3.141593,-0.158666,0.189987,-0.000000
-3.141593,-0.095200,-0.284152,-0.000000
-3.078126,-0.095200,-0.298692,-0.063137
-3.014660,-0.095200,-0.313409,-0.126019
-2.951193,-0.095200,-0.328311,-0.188394
-2.887727,-0.095200,-0.343408,-0.250011
-2.824260,-0.095200,-0.358708,-0.310621
-2.760794,-0.095200,-0.374222,-0.369980
-2.697327,-0.095200,-0.389959,-0.427849
-2.633861,-0.095200,-0.405932,-0.483995
-2.570394,-0.095200,-0.422152,-0.538193
-2.506927,-0.095200,-0.438633,-0.590223
-2.443461,-0.095200,-0.455388,-0.639877
-2.379994,-0.095200,-0.472433,-0.686954
-2.316528,-0.095200,-0.489785,-0.731265
-2.253061,-0.095200,-0.507461,-0.772632
-2.189595,-0.095200,-0.525481,-0.810887
-2.126128,-0.095200,-0.543866,-0.845878
-2.062662,-0.095200,-0.562514,-0.877462
-1.999195,-0.095200,-0.581246,-0.905513
-1.935729,-0.095200,-0.600079,-0.929918
-1.872262,-0.095200,-0.619038,-0.950578
-1.808796,-0.095200,-0.637996,-0.967411
-1.745329,-0.095200,-0.656428,-0.980348
-1.681863,-0.095200,-0.674131,-0.989338
-1.618396,-0.095200,-0.690748,-0.994344
-1.554930,-0.095200,-0.706272,-0.995347
-1.491463,-0.095200,-0.720701,-0.992341
-1.427997,-0.095200,-0.734024,-0.985339
-1.364530,-0.095200,-0.746218,-0.974370
-1.301064,-0.095200,-0.757249,-0.959478
-1.237597,-0.095200,-0.767071,-0.940722
-1.174131,-0.095200,-0.775623,-0.918178
-1.110664,-0.095200,-0.782824,-0.891937
-1.047198,-0.095200,-0.788575,-0.862104
-0.983731,-0.095200,-0.792750,-0.828800
-0.920265,-0.095200,-0.795190,-0.792159
-0.856798,-0.095200,-0.795700,-0.752327
-0.793331,-0.095200,-0.794032,-0.709467
-0.729865,-0.095200,-0.789874,-0.663750
-0.666398,-0.095200,-0.782827,-0.615360
-0.602932,-0.095200,-0.772375,-0.564492
-0.539465,-0.095200,-0.757846,-0.511351
-0.475999,-0.095200,-0.738337,-0.456152
-0.412532,-0.095200,-0.712619,-0.399115
-0.349066,-0.095200,-0.678963,-0.340471
-0.285599,-0.095200,-0.634853,-0.280457
-0.222133,-0.095200,-0.576468,-0.219313
-0.158666,-0.095200,-0.497645,-0.157286
-0.095200,-0.095200,-0.389327,-0.094626
-0.031733,-0.095200,-0.236172,-0.031584
0.031733,-0.095200,-0.038883,0.031584
0.095200,-0.095200,0.157299,0.094626
0.158666,-0.095200,0.302896,0.157286
0.222133,-0.095200,0.415540,0.219313
0.285599,-0.095200,0.507337,0.280457
0.349066,-0.095200,0.579257,0.340471
0.412532,-0.095200,0.633681,0.399115
0.475999,-0.095200,0.675499,0.456152
0.539465,-0.095200,0.707832,0.511351
0.602932,-0.095200,0.732776,0.564492
0.666398,-0.095200,0.751792,0.615360
0.729865,-0.095200,0.765932,0.663750
0.793331,-0.095200,0.775968,0.709467
0.856798,-0.095200,0.782476,0.752327
0.920265,-0.095200,0.785895,0.792159
0.983731,-0.095200,0.786555,0.828800
1.047198,-0.095200,0.784708,0.862104
1.110664,-0.095200,0.780543,0.891937
1.174131,-0.095200,0.774200,0.918178
1.237597,-0.095200,0.765773,0.940722
1.301064,-0.095200,0.755323,0.959478
1.364530,-0.095200,0.742877,0.974370
1.427997,-0.095200,0.728432,0.985339
1.491463,-0.095200,0.711956,0.992341
1.554930,-0.095200,0.693388,0.995347
1.618396,-0.095200,0.672635,0.994344
1.681863,-0.095200,0.650520,0.989338
1.745329,-0.095200,0.628700,0.980348
1.808796,-0.095200,0.607155,0.967411
1.872262,-0.095200,0.585833,0.950578
1.935729,-0.095200,0.564685,0.929918
1.999195,-0.095200,0.543671,0.905513
2.062662,-0.095200,0.522748,0.877462
2.126128,-0.095200,0.501881,0.845878
2.189595,-0.095200,0.481034,0.810887
2.253061,-0.095200,0.460175,0.772632
2.316528,-0.095200,0.439270,0.731265
2.379994,-0.095200,0.418378,0.686954
2.443461,-0.095200,0.397842,0.639877
2.506927,-0.095200,0.377680,0.590223
2.570394,-0.095200,0.357871,0.538193
2.633861,-0.095200,0.338394,0.483995
2.697327,-0.095200,0.319231,0.427849
2.760794,-0.095200,0.300365,0.369980
2.824260,-0.095200,0.281780,0.310621
2.887727,-0.095200,0.263461,0.250011
2.951193,-0.095200,0.245395,0.188394
3.014660,-0.095200,0.227569,0.126019
3.078126,-0.095200,0.209971,0.063137
3.141593,-0.095200,0.192590,-0.000000
-3.141593,-0.031733,-0.283054,-0.000000
-3.078126,-0.031733,-0.297612,-0.063392
-3.014660,-0.031733,-0.312348,-0.126529
-2.951193,-0.031733,-0.327270,-0.189156
-2.887727,-0.031733,-0.342387,-0.251022
-2.824260,-0.031733,-0.357708,-0.311876
-2.760794,-0.031733,-0.373243,-0.371475
-2.697327,-0.031733,-0.389003,-0.429579
-2.633861,-0.031733,-0.404998,-0.485952
-2.570394,-0.031733,-0.421242,-0.540369
-2.506927,-0.031733,-0.437747,-0.592609
-2.443461,-0.031733,-0.454528,-0.642464
-2.379994,-0.031733,-0.471599,-0.689732
-2.316528,-0.031733,-0.488978,-0.734222
-2.253061,-0.031733,-0.506682,-0.775756
-2.189595,-0.031733,-0.524731,-0.814166
-2.126128,-0.031733,-0.543147,-0.849298
-2.062662,-0.031733,-0.561932,-0.881010
-1.999195,-0.031733,-0.580868,-0.909174
-1.935729,-0.031733,-0.599907,-0.933678
-1.872262,-0.031733,-0.619073,-0.954421
-1.808796,-0.031733,-0.638192,-0.971322
-1.745329,-0.031733,-0.656766,-0.984312
-1.681863,-0.031733,-0.674650,-0.993338
-1.618396,-0.031733,-0.691464,-0.998364
-1.554930,-0.031733,-0.707188,-0.999371
-1.491463,-0.031733,-0.721822,-0.996353
-1.427997,-0.031733,-0.735355,-0.989323
-1.364530,-0.031733,-0.747767,-0.978310
-1.301064,-0.031733,-0.759026,-0.963357
-1.237597,-0.031733,-0.769087,-0.944525
-1.174131,-0.031733,-0.777893,-0.921890
-1.110664,-0.031733,-0.785365,-0.895543
-1.047198,-0.031733,-0.791407,-0.865589
-0.983731,-0.031733,-0.795899,-0.832151
-0.920265,-0.031733,-0.798689,-0.795361
-0.856798,-0.031733,-0.799586,-0.755369
-0.793331,-0.031733,-0.798352,-0.712335
-0.729865,-0.031733,-0.794689,-0.666433
-0.666398,-0.031733,-0.788213,-0.617848
-0.602932,-0.031733,-0.778433,-0.566774
-0.539465,-0.031733,-0.764706,-0.513419
-0.475999,-0.031733,-0.746178,-0.457996
-0.412532,-0.031733,-0.721688,-0.400729
-0.349066,-0.031733,-0.689618,-0.341848
-0.285599,-0.031733,-0.647629,-0.281591
-0.222133,-0.031733,-0.592210,-0.220200
-0.158666,-0.031733,-0.517779,-0.157922
-0.095200,-0.031733,-0.414810,-0.095008
-0.031733,-0.031733,-0.265452,-0.031712
0.031733,-0.031733,-0.048738,0.031712
0.095200,-0.031733,0.168886,0.095008
0.158666,-0.031733,0.326793,0.157922
0.222133,-0.031733,0.446581,0.220200
0.285599,-0.031733,0.534457,0.281591
0.349066,-0.031733,0.600221,0.341848
0.412532,-0.031733,0.650492,0.400729
0.475999,-0.031733,0.689367,0.457996
0.539465,-0.031733,0.719530,0.513419
0.602932,-0.031733,0.742823,0.566774
0.666398,-0.031733,0.760547,0.617848
0.729865,-0.031733,0.773650,0.666433
0.793331,-0.031733,0.782837,0.712335
0.856798,-0.031733,0.788636,0.755369
0.920265,-0.031733,0.791449,0.795361
0.983731,-0.031733,0.791583,0.832151
1.047198,-0.031733,0.789272,0.865589
1.110664,-0.031733,0.784689,0.895543
1.174131,-0.031733,0.777962,0.921890
1.237597,-0.031733,0.769177,0.944525
1.301064,-0.031733,0.758387,0.963357
1.364530,-0.031733,0.745611,0.978310
1.427997,-0.031733,0.730841,0.989323
1.491463,-0.031733,0.714039,0.996353
1.554930,-0.031733,0.695137,0.999371
1.618396,-0.031733,0.674036,0.998364
1.681863,-0.031733,0.651991,0.993338
1.745329,-0.031733,0.630297,0.984312
1.808796,-0.031733,0.608893,0.971322
1.872262,-0.031733,0.587726,0.954421
1.935729,-0.031733,0.566746,0.933678
1.999195,-0.031733,0.545911,0.909174
2.062662,-0.031733,0.525178,0.881010
2.126128,-0.031733,0.504513,0.849298
2.189595,-0.031733,0.483877,0.814166
2.253061,-0.031733,0.463239,0.775756
2.316528,-0.031733,0.442566,0.734222
2.379994,-0.031733,0.421829,0.689732
2.443461,-0.031733,0.401165,0.642464
2.506927,-0.031733,0.380878,0.592609
2.570394,-0.031733,0.360952,0.540369
2.633861,-0.031733,0.341366,0.485952
2.697327,-0.031733,0.322103,0.429579
2.760794,-0.031733,0.303143,0.371475
2.824260,-0.031733,0.284470,0.311876
2.887727,-0.031733,0.266070,0.251022
2.951193,-0.031733,0.247928,0.189156
3.014660,-0.031733,0.230031,0.126529
3.078126,-0.031733,0.212367,0.063392
3.141593,-0.031733,0.194924,-0.000000
-3.141593,0.031733,-0.281393,-0.000000
-3.078126,0.031733,-0.295955,-0.063392
-3.014660,0.031733,-0.310694,-0.126529
-2.951193,0.031733,-0.325620,-0.189156
-2.887727,0.031733,-0.340740,-0.251022
-2.824260,0.031733,-0.356064,-0.311876
-2.760794,0.031733,-0.371601,-0.371475
-2.697327,0.031733,-0.387363,-0.429579
-2.633861,0.031733,-0.403360,-0.485952
-2.570394,0.031733,-0.419605,-0.540369
-2.506927,0.031733,-0.436111,-0.592609
-2.443461,0.031733,-0.452892,-0.642464
-2.379994,0.031733,-0.469963,-0.689732
-2.316528,0.031733,-0.487341,-0.734222
-2.253061,0.031733,-0.505044,-0.775756
-2.189595,0.031733,-0.523091,-0.814166
-2.126128,0.031733,-0.541504,-0.849298
-2.062662,0.031733,-0.560306,-0.881010
-1.999195,0.031733,-0.579405,-0.909174
-1.935729,0.031733,-0.598609,-0.933678
-1.872262,0.031733,-0.617939,-0.954421
-1.808796,0.031733,-0.637177,-0.971322
-1.745329,0.031733,-0.655858,-0.984312
-1.681863,0.031733,-0.673879,-0.993338
-1.618396,0.031733,-0.690847,-0.998364
-1.554930,0.031733,-0.706722,-0.999371
-1.491463,0.031733,-0.721504,-0.996353
-1.427997,0.031733,-0.735183,-0.989323
-1.364530,0.031733,-0.747739,-0.978310
-1.301064,0.031733,-0.759142,-0.963357
-1.237597,0.031733,-0.769347,-0.944525
-1.174131,0.031733,-0.778294,-0.921890
-1.110664,0.031733,-0.785910,-0.895543
-1.047198,0.031733,-0.792097,-0.865589
-0.983731,0.031733,-0.796735,-0.832151
-0.920265,0.031733,-0.799672,-0.795361
-0.856798,0.031733,-0.800720,-0.755369
-0.793331,0.031733,-0.799640,-0.712335
-0.729865,0.031733,-0.796135,-0.666433
-0.666398,0.031733,-0.789823,-0.617848
-0.602932,0.031733,-0.780214,-0.566774
-0.539465,0.031733,-0.766666,-0.513419
-0.475999,0.031733,-0.748329,-0.457996
-0.412532,0.031733,-0.724047,-0.400729
-0.349066,0.031733,-0.692206,-0.341848
-0.285599,0.031733,-0.650481,-0.281591
-0.222133,0.031733,-0.595381,-0.220200
-0.158666,0.031733,-0.521370,-0.157922
-0.095200,0.031733,-0.419018,-0.095008
-0.031733,0.031733,-0.270517,-0.031712
0.031733,0.031733,-0.054849,0.031712
0.095200,0.031733,0.178494,0.095008
0.158666,0.031733,0.343008,0.157922
0.222133,0.031733,0.459451,0.220200
0.285599,0.031733,0.544287,0.281591
0.349066,0.031733,0.608092,0.341848
0.412532,0.031733,0.657022,0.400729
0.475999,0.031733,0.694935,0.457996
0.539465,0.031733,0.724379,0.513419
0.602932,0.031733,0.747114,0.566774
0.666398,0.031733,0.764392,0.617848
0.729865,0.031733,0.777128,0.666433
0.793331,0.031733,0.786002,0.712335
0.856798,0.031733,0.791529,0.755369
0.920265,0.031733,0.794100,0.795361
0.983731,0.031733,0.794011,0.832151
1.047198,0.031733,0.791491,0.865589
1.110664,0.031733,0.786708,0.895543
1.174131,0.031733,0.779784,0.921890
1.237597,0.031733,0.770803,0.944525
1.301064,0.031733,0.759812,0.963357
1.364530,0.031733,0.746829,0.978310
1.427997,0.031733,0.731841,0.989323
1.491463,0.031733,0.714806,0.996353
1.554930,0.031733,0.695652,0.999371
1.618396,0.031733,0.674312,0.998364
1.681863,0.031733,0.652433,0.993338
1.745329,0.031733,0.630917,0.984312
1.808796,0.031733,0.609701,0.971322
1.872262,0.031733,0.588732,0.954421
1.935729,0.031733,0.567960,0.933678
1.999195,0.031733,0.547340,0.909174
2.062662,0.031733,0.526831,0.881010
2.126128,0.031733,0.506397,0.849298
2.189595,0.031733,0.486001,0.814166
2.253061,0.031733,0.465610,0.775756
2.316528,0.031733,0.445193,0.734222
2.379994,0.031733,0.424718,0.689732
2.443461,0.031733,0.404157,0.642464
2.506927,0.031733,0.383752,0.592609
2.570394,0.031733,0.363716,0.540369
2.633861,0.031733,0.344029,0.485952
2.697327,0.031733,0.324672,0.429579
2.760794,0.031733,0.305625,0.371475
2.824260,0.031733,0.286871,0.311876
2.887727,0.031733,0.268396,0.251022
2.951193,0.031733,0.250184,0.189156
3.014660,0.031733,0.232221,0.126529
3.078126,0.031733,0.214496,0.063392
3.141593,0.031733,0.196996,-0.000000
-3.141593,0.095200,-0.279178,-0.000000
-3.078126,0.095200,-0.293729,-0.063137
-3.014660,0.095200,-0.308456,-0.126019
-2.951193,0.095200,-0.323369,-0.188394
-2.887727,0.095200,-0.338475,-0.250011
-2.824260,0.095200,-0.353784,-0.310621
-2.760794,0.095200,-0.369305,-0.369980
-2.697327,0.095200,-0.385049,-0.427849
-2.633861,0.095200,-0.401027,-0.483995
-2.570394,0.095200,-0.417252,-0.538193
-2.506927,0.095200,-0.433736,-0.590223
-2.443461,0.095200,-0.450492,-0.639877
-2.379994,0.095200,-0.467538,-0.686954
-2.316528,0.095200,-0.484888,-0.731265
-2.253061,0.095200,-0.502560,-0.772632
-2.189595,0.095200,-0.520574,-0.810887
-2.126128,0.095200,-0.538951,-0.845878
-2.062662,0.095200,-0.557714,-0.877462
-1.999195,0.095200,-0.576872,-0.905513
-1.935729,0.095200,-0.596204,-0.929918
-1.872262,0.095200,-0.615655,-0.950578
-1.808796,0.095200,-0.634977,-0.967411
-1.745329,0.095200,-0.653728,-0.980348
-1.681863,0.095200,-0.671844,-0.989338
-1.618396,0.095200,-0.688925,-0.994344
-1.554930,0.095200,-0.704903,-0.995347
-1.491463,0.095200,-0.719779,-0.992341
-1.427997,0.095200,-0.733542,-0.985339
-1.364530,0.095200,-0.746172,-0.974370
-1.301064,0.095200,-0.757636,-0.959478
-1.237597,0.095200,-0.767890,-0.940722
-1.174131,0.095200,-0.776874,-0.918178
-1.110664,0.095200,-0.784509,-0.891937
-1.047198,0.095200,-0.790696,-0.862104
-0.983731,0.095200,-0.795312,-0.828800
-0.920265,0.095200,-0.798201,-0.792159
-0.856798,0.095200,-0.799168,-0.752327
-0.793331,0.095200,-0.797968,-0.709467
-0.729865,0.095200,-0.794291,-0.663750
-0.666398,0.095200,-0.787743,-0.615360
-0.602932,0.095200,-0.777811,-0.564492
-0.539465,0.095200,-0.763828,-0.511351
-0.475999,0.095200,-0.744902,-0.456152
-0.412532,0.095200,-0.719813,-0.399115
-0.349066,0.095200,-0.686853,-0.340471
-0.285599,0.095200,-0.643539,-0.280457
-0.222133,0.095200,-0.586108,-0.219313
-0.158666,0.095200,-0.508520,-0.157286
-0.095200,0.095200,-0.400397,-0.094626
-0.031733,0.095200,-0.245958,-0.031584
0.031733,0.095200,-0.039262,0.031584
0.095200,0.095200,0.176909,0.094626
0.158666,0.095200,0.335925,0.157286
0.222133,0.095200,0.451380,0.219313
0.285599,0.095200,0.538365,0.280457
0.349066,0.095200,0.603799,0.340471
0.412532,0.095200,0.653865,0.399115
0.475999,0.095200,0.692596,0.456152
0.539465,0.095200,0.722646,0.511351
0.602932,0.095200,0.745837,0.564492
0.666398,0.095200,0.763462,0.615360
0.729865,0.095200,0.776462,0.663750
0.793331,0.095200,0.785536,0.709467
0.856798,0.095200,0.791211,0.752327
0.920265,0.095200,0.793887,0.792159
0.983731,0.095200,0.793870,0.828800
1.047198,0.095200,0.791388,0.862104
1.110664,0.095200,0.786617,0.891937
1.174131,0.095200,0.779679,0.918178
1.237597,0.095200,0.770658,0.940722
1.301064,0.095200,0.759605,0.959478
1.364530,0.095200,0.746534,0.974370
1.427997,0.095200,0.731433,0.985339
1.491463,0.095200,0.714258,0.992341
1.554930,0.095200,0.694934,0.995347
1.618396,0.095200,0.673494,0.994344
1.681863,0.095200,0.651837,0.989338
1.745329,0.095200,0.630550,0.980348
1.808796,0.095200,0.609571,0.967411
1.872262,0.095200,0.588843,0.950578
1.935729,0.095200,0.568318,0.929918
1.999195,0.095200,0.547950,0.905513
2.062662,0.095200,0.527698,0.877462
2.126128,0.095200,0.507526,0.845878
2.189595,0.095200,0.487397,0.810887
2.253061,0.095200,0.467280,0.772632
2.316528,0.095200,0.447141,0.731265
2.379994,0.095200,0.426952,0.686954
2.443461,0.095200,0.406683,0.639877
2.506927,0.095200,0.386318,0.590223
2.570394,0.095200,0.366179,0.538193
2.633861,0.095200,0.346397,0.483995
2.697327,0.095200,0.326951,0.427849
2.760794,0.095200,0.307821,0.369980
2.824260,0.095200,0.288992,0.310621
2.887727,0.095200,0.270446,0.250011
2.951193,0.095200,0.252169,0.188394
3.014660,0.095200,0.234146,0.126019
3.078126,0.095200,0.216364,0.063137
3.141593,0.095200,0.198812,-0.000000
-3.141593,0.158666,-0.276413,-0.000000
-3.078126,0.158666,-0.290938,-0.062627
-3.014660,0.158666,-0.305638,-0.125002
-2.951193,0.158666,-0.320522,-0.186874
-2.887727,0.158666,-0.335598,-0.247993
-2.824260,0.158666,-0.350874,-0.308114
-2.760794,0.158666,-0.366360,-0.366994
-2.697327,0.158666,-0.382068,-0.424396
-2.633861,0.158666,-0.398006,-0.480090
-2.570394,0.158666,-0.414189,-0.533850
-2.506927,0.158666,-0.430628,-0.585460
-2.443461,0.158666,-0.447337,-0.634713
-2.379994,0.158666,-0.464331,-0.681411
-2.316528,0.158666,-0.481625,-0.725364
-2.253061,0.158666,-0.499239,-0.766397
-2.189595,0.158666,-0.517190,-0.804344
-2.126128,0.158666,-0.535499,-0.839052
-2.062662,0.158666,-0.554189,-0.870381
-1.999195,0.158666,-0.573285,-0.898206
-1.935729,0.158666,-0.592700,-0.922414
-1.872262,0.158666,-0.612233,-0.942908
-1.808796,0.158666,-0.631604,-0.959605
-1.745329,0.158666,-0.650391,-0.972437
-1.681863,0.158666,-0.668558,-0.981355
-1.618396,0.158666,-0.685712,-0.986320
-1.554930,0.158666,-0.701747,-0.987315
-1.491463,0.158666,-0.716662,-0.984333
-1.427997,0.158666,-0.730447,-0.977388
-1.364530,0.158666,-0.743079,-0.966508
-1.301064,0.158666,-0.754524,-0.951735
-1.237597,0.158666,-0.764734,-0.933131
-1.174131,0.158666,-0.773644,-0.910768
-1.110664,0.158666,-0.781173,-0.884739
-1.047198,0.158666,-0.787215,-0.855147
-0.983731,0.158666,-0.791640,-0.822112
-0.920265,0.158666,-0.794281,-0.785766
-0.856798,0.158666,-0.794931,-0.746257
-0.793331,0.158666,-0.793327,-0.703742
-0.729865,0.158666,-0.789137,-0.658394
-0.666398,0.158666,-0.781934,-0.610394
-0.602932,0.158666,-0.771163,-0.559937
-0.539465,0.158666,-0.756094,-0.507225
-0.475999,0.158666,-0.735740,-0.452471
-0.412532,0.158666,-0.708744,-0.395894
-0.349066,0.158666,-0.673173,-0.337724
-0.285599,0.158666,-0.626174,-0.278194
-0.222133,0.158666,-0.563351,-0.217543
-0.158666,0.158666,-0.477596,-0.156017
-0.095200,0.158666,-0.356870,-0.093862
-0.031733,0.158666,-0.204136,-0.031329
0.031733,0.158666,-0.023569,0.031329
0.095200,0.158666,0.160109,0.093862
0.158666,0.158666,0.312742,0.156017
0.222133,0.158666,0.428015,0.217543
0.285599,0.158666,0.517135,0.278194
0.349066,0.158666,0.587100,0.337724
0.412532,0.158666,0.640843,0.395894
0.475999,0.158666,0.682216,0.452471
0.539465,0.158666,0.714226,0.507225
0.602932,0.158666,0.738907,0.559937
0.666398,0.158666,0.757685,0.610394
0.729865,0.158666,0.771592,0.658394
0.793331,0.158666,0.781386,0.703742
0.856798,0.158666,0.787636,0.746257
0.920265,0.158666,0.790773,0.785766
0.983731,0.158666,0.791123,0.822112
1.047198,0.158666,0.788933,0.855147
1.110664,0.158666,0.784387,0.884739
1.174131,0.158666,0.777620,0.910768
1.237597,0.158666,0.768721,0.933131
1.301064,0.158666,0.757744,0.951735
1.364530,0.158666,0.744708,0.966508
1.427997,0.158666,0.729600,0.977388
1.491463,0.158666,0.712378,0.984333
1.554930,0.158666,0.692967,0.987315
1.618396,0.158666,0.671559,0.986320
1.681863,0.158666,0.650182,0.981355
1.745329,0.158666,0.629178,0.972437
1.808796,0.158666,0.608482,0.959605
1.872262,0.158666,0.588040,0.942908
1.935729,0.158666,0.567802,0.922414
1.999195,0.158666,0.547724,0.898206
2.062662,0.158666,0.527764,0.870381
2.126128,0.158666,0.507885,0.839052
2.189595,0.158666,0.488053,0.804344
2.253061,0.158666,0.468235,0.766397
2.316528,0.158666,0.448399,0.725364
2.379994,0.158666,0.428517,0.681411
2.443461,0.158666,0.408560,0.634713
2.506927,0.158666,0.388500,0.585460
2.570394,0.158666,0.368353,0.533850
2.633861,0.158666,0.348479,0.480090
2.697327,0.158666,0.328949,0.424396
2.760794,0.158666,0.309743,0.366994
2.824260,0.158666,0.290842,0.308114
2.887727,0.158666,0.272230,0.247993
2.951193,0.158666,0.253892,0.186874
3.014660,0.158666,0.235812,0.125002
3.078126,0.158666,0.217979,0.062627
3.141593,0.158666,0.200378,-0.000000
-3.141593,0.222133,-0.273099,-0.000000
-3.078126,0.222133,-0.287584,-0.061866
-3.014660,0.222133,-0.302243,-0.123482
-2.951193,0.222133,-0.317082,-0.184601
-2.887727,0.222133,-0.332110,-0.244977
-2.824260,0.222133,-0.347336,-0.304367
-2.760794,0.222133,-0.362770,-0.362531
-2.697327,0.222133,-0.378420,-0.419235
-2.633861,0.222133,-0.394299,-0.474251
-2.570394,0.222133,-0.410418,-0.527357
-2.506927,0.222133,-0.426790,-0.578340
-2.443461,0.222133,-0.443426,-0.626994
-2.379994,0.222133,-0.460343,-0.673124
-2.316528,0.222133,-0.477556,-0.716543
-2.253061,0.222133,-0.495082,-0.757076
-2.189595,0.222133,-0.512939,-0.794562
-2.126128,0.222133,-0.531147,-0.828847
-2.062662,0.222133,-0.549729,-0.859796
-1.999195,0.222133,-0.568709,-0.887282
-1.935729,0.222133,-0.588098,-0.911196
-1.872262,0.222133,-0.607671,-0.931440
-1.808796,0.222133,-0.627060,-0.947934
-1.745329,0.222133,-0.645848,-0.960611
-1.681863,0.222133,-0.664020,-0.969420
-1.618396,0.222133,-0.681205,-0.974325
-1.554930,0.222133,-0.697249,-0.975307
-1.491463,0.222133,-0.712150,-0.972362
-1.427997,0.222133,-0.725893,-0.965501
-1.364530,0.222133,-0.738454,-0.954753
-1.301064,0.222133,-0.749795,-0.940160
-1.237597,0.222133,-0.759863,-0.921782
-1.174131,0.222133,-0.768588,-0.899692
-1.110664,0.222133,-0.775880,-0.873979
-1.047198,0.222133,-0.781625,-0.844747
-0.983731,0.222133,-0.785678,-0.812113
-0.920265,0.222133,-0.787859,-0.776210
-0.856798,0.222133,-0.787938,-0.737181
-0.793331,0.222133,-0.785625,-0.695183
-0.729865,0.222133,-0.780549,-0.650386
-0.666398,0.222133,-0.772231,-0.602971
-0.602932,0.222133,-0.760043,-0.553127
-0.539465,0.222133,-0.743146,-0.501056
-0.475999,0.222133,-0.720394,-0.446968
-0.412532,0.222133,-0.690180,-0.391080
-0.349066,0.222133,-0.650170,-0.333617
-0.285599,0.222133,-0.596935,-0.274810
-0.222133,0.222133,-0.524954,-0.214897
-0.158666,0.222133,-0.424755,-0.154119
-0.095200,0.222133,-0.303162,-0.092720
-0.031733,0.222133,-0.170244,-0.030948
0.031733,0.222133,-0.014748,0.030948
0.095200,0.222133,0.142564,0.092720
